"date","country","confirmed","death","recovered","active"
2020-03-23,"Saint Lucia",3,0,0,3
2020-03-23,"Saint Vincent and the Grenadines",1,0,0,1
2020-03-23,"San Marino",187,20,4,163
2020-03-23,"Saudi Arabia",562,0,19,543
2020-03-23,"Senegal",79,0,8,71
2020-03-23,"Serbia",249,3,3,243
2020-03-23,"Seychelles",7,0,0,7
2020-03-23,"Singapore",509,2,152,355
2020-03-23,"Slovakia",186,0,7,179
2020-03-23,"Slovenia",442,3,0,439
2020-03-23,"Somalia",1,0,0,1
2020-03-23,"South Africa",402,0,4,398
2020-03-23,"South Korea",8961,111,3166,5684
2020-03-23,"Spain",35136,2311,3355,29470
2020-03-23,"Sri Lanka",97,0,2,95
2020-03-23,"Sudan",2,1,0,1
2020-03-23,"Suriname",5,0,0,5
2020-03-23,"Sweden",2046,25,16,2005
2020-03-23,"Switzerland",8795,120,131,8544
2020-03-23,"Syria",1,0,0,1
2020-03-23,"Taiwan",195,2,28,165
2020-03-23,"Tanzania",12,0,0,12
2020-03-23,"Thailand",721,1,52,668
2020-03-23,"Timor-Leste",1,0,0,1
2020-03-23,"Togo",18,0,0,18
2020-03-23,"Trinidad and Tobago",51,0,0,51
2020-03-23,"Tunisia",89,3,1,85
2020-03-23,"Turkey",1529,37,0,1492
2020-03-23,"Uganda",9,0,0,9
2020-03-23,"UK",6726,336,140,6250
2020-03-23,"Ukraine",73,3,1,69
2020-03-23,"United Arab Emirates",198,2,41,155
2020-03-23,"Uruguay",158,0,0,158
2020-03-23,"US",43667,552,0,43115
2020-03-23,"Uzbekistan",46,0,0,46
2020-03-23,"Venezuela",77,0,15,62
2020-03-23,"Vietnam",123,0,17,106
2020-03-23,"Zambia",3,0,0,3
2020-03-23,"Zimbabwe",3,1,0,2
2020-03-24,"Afghanistan",74,1,1,72
2020-03-24,"Albania",123,5,10,108
2020-03-24,"Algeria",264,19,24,221
2020-03-24,"Andorra",164,1,1,162
2020-03-24,"Angola",3,0,0,3
2020-03-24,"Antigua and Barbuda",3,0,0,3
2020-03-24,"Argentina",387,6,52,329
2020-03-24,"Armenia",249,0,14,235
2020-03-24,"Australia",2044,8,119,1917
2020-03-24,"Austria",5283,28,9,5246
2020-03-24,"Azerbaijan",87,1,10,76
2020-03-24,"Bahamas",5,0,1,4
2020-03-24,"Bahrain",392,3,177,212
2020-03-24,"Bangladesh",39,4,5,30
2020-03-24,"Barbados",18,0,0,18
2020-03-24,"Belarus",81,0,22,59
2020-03-24,"Belgium",4269,122,461,3686
2020-03-24,"Belize",1,0,0,1
2020-03-24,"Benin",6,0,0,6
2020-03-24,"Bhutan",2,0,0,2
2020-03-24,"Bolivia",29,0,0,29
2020-03-24,"Bosnia and Herzegovina",166,3,2,161
2020-03-24,"Brazil",2247,46,2,2199
2020-03-24,"Brunei",104,0,2,102
2020-03-24,"Bulgaria",218,3,3,212
2020-03-24,"Burkina Faso",114,4,7,103
2020-03-24,"Cabo Verde",3,1,0,2
2020-03-24,"Cambodia",91,0,4,87
2020-03-24,"Cameroon",66,0,2,64
2020-03-24,"Canada",2790,26,110,2654
2020-03-24,"Central African Republic",3,0,0,3
2020-03-24,"Chad",3,0,0,3
2020-03-24,"Chile",922,2,17,903
2020-03-24,"China",81591,3281,73280,5030
2020-03-24,"Colombia",378,3,6,369
2020-03-24,"Congo (Brazzaville)",4,0,0,4
2020-03-24,"Congo (Kinshasa)",45,2,0,43
2020-03-24,"Costa Rica",177,2,2,173
2020-03-24,"Croatia",382,1,5,376
2020-03-24,"Cuba",48,1,1,46
2020-03-24,"Cyprus",124,3,3,118
2020-03-24,"Czech Republic",1394,3,10,1381
2020-03-24,"Denmark",1718,32,36,1650
2020-03-24,"Djibouti",3,0,0,3
2020-03-24,"Dominica",2,0,0,2
2020-03-24,"Dominican Republic",312,6,3,303
2020-03-24,"Ecuador",1082,27,3,1052
2020-03-24,"Egypt",402,20,80,302
2020-03-24,"El Salvador",5,0,0,5
2020-03-24,"Equatorial Guinea",9,0,0,9
2020-03-24,"Eritrea",1,0,0,1
2020-03-24,"Estonia",369,0,7,362
2020-03-24,"Eswatini",4,0,0,4
2020-03-24,"Ethiopia",12,0,0,12
2020-03-24,"Fiji",4,0,0,4
2020-03-24,"Finland",792,1,10,781
2020-03-24,"France",22622,1102,3288,18232
2020-03-24,"Gabon",6,1,0,5
2020-03-24,"Gambia",3,1,0,2
2020-03-24,"Georgia",70,0,9,61
2020-03-24,"Germany",32986,157,3243,29586
2020-03-24,"Ghana",53,2,0,51
2020-03-24,"Greece",743,20,29,694
2020-03-24,"Grenada",1,0,0,1
2020-03-24,"Guatemala",21,1,0,20
2020-03-24,"Guinea",4,0,0,4
2020-03-24,"Guyana",5,1,0,4
2020-03-24,"Haiti",7,0,0,7
2020-03-24,"Holy See",4,0,0,4
2020-03-24,"Honduras",30,0,0,30
2020-03-24,"Hungary",187,9,21,157
2020-03-24,"Iceland",648,2,51,595
2020-03-24,"India",536,10,40,486
2020-03-24,"Indonesia",686,55,30,601
2020-03-24,"Iran",24811,1934,8913,13964
2020-03-24,"Iraq",316,27,75,214
2020-03-24,"Ireland",1329,7,5,1317
2020-03-24,"Israel",1930,3,53,1874
2020-03-24,"Italy",69176,6820,8326,54030
2020-03-24,"Ivory Coast",73,0,2,71
2020-03-24,"Jamaica",21,1,2,18
2020-03-24,"Japan",1193,43,285,865
2020-03-24,"Jordan",154,0,1,153
2020-03-24,"Kazakhstan",72,0,0,72
2020-03-24,"Kenya",25,0,0,25
2020-03-24,"Kuwait",191,0,39,152
2020-03-24,"Kyrgyzstan",42,0,0,42
2020-03-24,"Laos",2,0,0,2
2020-03-24,"Latvia",197,0,1,196
2020-03-24,"Lebanon",318,4,8,306
2020-03-24,"Liberia",3,0,0,3
2020-03-24,"Libya",1,0,0,1
2020-03-24,"Liechtenstein",51,0,0,51
2020-03-24,"Lithuania",209,2,1,206
2020-03-24,"Luxembourg",1099,8,6,1085
2020-03-24,"Madagascar",17,0,0,17
2020-03-24,"Malaysia",1624,16,183,1425
2020-03-24,"Maldives",13,0,5,8
2020-03-24,"Malta",110,0,2,108
2020-03-24,"Mauritania",2,0,0,2
2020-03-24,"Mauritius",42,2,0,40
2020-03-24,"Mexico",367,4,4,359
2020-03-24,"Moldova",125,1,2,122
2020-03-24,"Monaco",23,0,1,22
2020-03-24,"Mongolia",10,0,0,10
2020-03-24,"Montenegro",47,1,0,46
2020-03-24,"Morocco",170,5,6,159
2020-03-24,"Mozambique",3,0,0,3
2020-03-24,"Namibia",7,0,2,5
2020-03-24,"Nepal",2,0,1,1
2020-03-24,"Netherlands",5580,277,3,5300
2020-03-24,"New Zealand",155,0,12,143
2020-03-24,"Nicaragua",2,0,0,2
2020-03-24,"Niger",3,0,0,3
2020-03-24,"Nigeria",44,1,2,41
2020-03-24,"North Macedonia",148,2,1,145
2020-03-24,"Norway",2863,12,6,2845
2020-03-24,"Oman",84,0,17,67
2020-03-24,"Pakistan",972,7,18,947
2020-03-24,"Panama",345,6,1,338
2020-03-24,"Papua New Guinea",1,0,0,1
2020-03-24,"Paraguay",27,2,0,25
2020-03-24,"Peru",416,7,1,408
2020-03-24,"Philippines",552,35,20,497
2020-03-24,"Poland",901,10,1,890
2020-03-24,"Portugal",2362,33,22,2307
2020-03-24,"Qatar",526,0,41,485
2020-03-24,"Romania",794,11,79,704
2020-03-24,"Russia",495,1,22,472
2020-03-24,"Rwanda",40,0,0,40
2020-03-24,"Saint Lucia",3,0,0,3
2020-03-24,"Saint Vincent and the Grenadines",1,0,0,1
2020-03-24,"San Marino",187,21,4,162
2020-03-24,"Saudi Arabia",767,1,28,738
2020-03-24,"Senegal",86,0,8,78
2020-03-24,"Serbia",303,3,15,285
2020-03-24,"Seychelles",7,0,0,7
2020-03-24,"Singapore",558,2,156,400
2020-03-24,"Slovakia",204,0,7,197
2020-03-24,"Slovenia",480,4,3,473
2020-03-24,"Somalia",1,0,0,1
2020-03-24,"South Africa",554,0,4,550
2020-03-24,"South Korea",9037,120,3507,5410
2020-03-24,"Spain",39885,2808,3794,33283
2020-03-24,"Sri Lanka",102,0,2,100
2020-03-24,"Sudan",3,1,0,2
2020-03-24,"Suriname",7,0,0,7
2020-03-24,"Sweden",2286,36,16,2234
2020-03-24,"Switzerland",9877,122,131,9624
2020-03-24,"Syria",1,0,0,1
2020-03-24,"Taiwan",215,2,29,184
2020-03-24,"Tanzania",12,0,0,12
2020-03-24,"Thailand",827,4,52,771
2020-03-24,"Timor-Leste",1,0,0,1
2020-03-24,"Togo",20,0,1,19
2020-03-24,"Trinidad and Tobago",57,0,0,57
2020-03-24,"Tunisia",114,4,1,109
2020-03-24,"Turkey",1872,44,0,1828
2020-03-24,"Uganda",9,0,0,9
2020-03-24,"UK",8164,423,140,7601
2020-03-24,"Ukraine",97,3,1,93
2020-03-24,"United Arab Emirates",248,2,45,201
2020-03-24,"Uruguay",162,0,0,162
2020-03-24,"US",53740,706,348,52686
2020-03-24,"Uzbekistan",50,0,0,50
2020-03-24,"Venezuela",84,0,15,69
2020-03-24,"Vietnam",134,0,17,117
2020-03-24,"Zambia",3,0,0,3
2020-03-24,"Zimbabwe",3,1,0,2
2020-03-25,"Afghanistan",84,2,2,80
2020-03-25,"Albania",146,5,17,124
2020-03-25,"Algeria",302,21,65,216
2020-03-25,"Andorra",188,1,1,186
2020-03-25,"Angola",3,0,0,3
2020-03-25,"Antigua and Barbuda",3,0,0,3
2020-03-25,"Argentina",387,8,52,327
2020-03-25,"Armenia",265,0,16,249
2020-03-25,"Australia",2364,8,119,2237
2020-03-25,"Austria",5588,30,9,5549
2020-03-25,"Azerbaijan",93,2,10,81
2020-03-25,"Bahamas",5,0,1,4
2020-03-25,"Bahrain",419,4,177,238
2020-03-25,"Bangladesh",39,5,7,27
2020-03-25,"Barbados",18,0,0,18
2020-03-25,"Belarus",86,0,29,57
2020-03-25,"Belgium",4937,178,547,4212
2020-03-25,"Belize",2,0,0,2
2020-03-25,"Benin",6,0,0,6
2020-03-25,"Bhutan",2,0,0,2
2020-03-25,"Bolivia",32,0,0,32
2020-03-25,"Bosnia and Herzegovina",176,3,2,171
2020-03-25,"Brazil",2554,59,2,2493
2020-03-25,"Brunei",109,0,2,107
2020-03-25,"Bulgaria",242,3,4,235
2020-03-25,"Burkina Faso",146,4,10,132
2020-03-25,"Cabo Verde",4,1,0,3
2020-03-25,"Cambodia",96,0,10,86
2020-03-25,"Cameroon",75,1,2,72
2020-03-25,"Canada",3251,30,183,3038
2020-03-25,"Central African Republic",3,0,0,3
2020-03-25,"Chad",3,0,0,3
2020-03-25,"Chile",1142,3,22,1117
2020-03-25,"China",81661,3285,73773,4603
2020-03-25,"Colombia",470,4,8,458
2020-03-25,"Congo (Brazzaville)",4,0,0,4
2020-03-25,"Congo (Kinshasa)",48,2,0,46
2020-03-25,"Costa Rica",201,2,2,197
2020-03-25,"Croatia",442,1,22,419
2020-03-25,"Cuba",57,1,1,55
2020-03-25,"Cyprus",132,3,3,126
2020-03-25,"Czech Republic",1654,6,10,1638
2020-03-25,"Denmark",1862,34,41,1787
2020-03-25,"Djibouti",11,0,0,11
2020-03-25,"Dominica",7,0,0,7
2020-03-25,"Dominican Republic",392,10,3,379
2020-03-25,"Ecuador",1173,28,3,1142
2020-03-25,"Egypt",456,21,95,340
2020-03-25,"El Salvador",9,0,0,9
2020-03-25,"Equatorial Guinea",9,0,0,9
2020-03-25,"Eritrea",4,0,0,4
2020-03-25,"Estonia",404,1,8,395
2020-03-25,"Eswatini",4,0,0,4
2020-03-25,"Ethiopia",12,0,0,12
2020-03-25,"Fiji",5,0,0,5
2020-03-25,"Finland",880,3,10,867
2020-03-25,"France",25600,1333,3907,20360
2020-03-25,"Gabon",6,1,0,5
2020-03-25,"Gambia",3,1,0,2
2020-03-25,"Georgia",75,0,10,65
2020-03-25,"Germany",37323,206,3547,33570
2020-03-25,"Ghana",93,4,0,89
2020-03-25,"Greece",821,22,36,763
2020-03-25,"Grenada",1,0,0,1
2020-03-25,"Guatemala",24,1,4,19
2020-03-25,"Guinea",4,0,0,4
2020-03-25,"Guinea-Bissau",2,0,0,2
2020-03-25,"Guyana",5,1,0,4
2020-03-25,"Haiti",8,0,0,8
2020-03-25,"Holy See",4,0,0,4
2020-03-25,"Honduras",36,0,0,36
2020-03-25,"Hungary",226,10,21,195
2020-03-25,"Iceland",737,2,56,679
2020-03-25,"India",657,12,43,602
2020-03-25,"Indonesia",790,58,31,701
2020-03-25,"Iran",27017,2077,9625,15315
2020-03-25,"Iraq",346,29,103,214
2020-03-25,"Ireland",1564,9,5,1550
2020-03-25,"Israel",2369,5,58,2306
2020-03-25,"Italy",74386,7503,9362,57521
2020-03-25,"Ivory Coast",80,0,3,77
2020-03-25,"Jamaica",26,1,2,23
2020-03-25,"Japan",1307,45,310,952
2020-03-25,"Jordan",172,0,1,171
2020-03-25,"Kazakhstan",81,0,0,81
2020-03-25,"Kenya",28,0,1,27
2020-03-25,"Kuwait",195,0,43,152
2020-03-25,"Kyrgyzstan",44,0,0,44
2020-03-25,"Laos",3,0,0,3
2020-03-25,"Latvia",221,0,1,220
2020-03-25,"Lebanon",333,6,20,307
2020-03-25,"Liberia",3,0,0,3
2020-03-25,"Libya",1,0,0,1
2020-03-25,"Liechtenstein",51,0,0,51
2020-03-25,"Lithuania",274,4,1,269
2020-03-25,"Luxembourg",1333,8,6,1319
2020-03-25,"Madagascar",19,0,0,19
2020-03-25,"Malaysia",1796,20,199,1577
2020-03-25,"Maldives",13,0,8,5
2020-03-25,"Mali",2,0,0,2
2020-03-25,"Malta",129,0,2,127
2020-03-25,"Mauritania",2,0,0,2
2020-03-25,"Mauritius",48,2,0,46
2020-03-25,"Mexico",405,5,4,396
2020-03-25,"Moldova",149,1,2,146
2020-03-25,"Monaco",31,0,1,30
2020-03-25,"Mongolia",10,0,0,10
2020-03-25,"Montenegro",52,1,0,51
2020-03-25,"Morocco",225,6,7,212
2020-03-25,"Mozambique",5,0,0,5
2020-03-25,"Namibia",7,0,2,5
2020-03-25,"Nepal",3,0,1,2
2020-03-25,"Netherlands",6438,357,4,6077
2020-03-25,"New Zealand",205,0,22,183
2020-03-25,"Nicaragua",2,0,0,2
2020-03-25,"Niger",7,1,0,6
2020-03-25,"Nigeria",51,1,2,48
2020-03-25,"North Macedonia",177,3,1,173
2020-03-25,"Norway",3084,14,6,3064
2020-03-25,"Oman",99,0,17,82
2020-03-25,"Pakistan",1063,8,21,1034
2020-03-25,"Panama",443,8,1,434
2020-03-25,"Papua New Guinea",1,0,0,1
2020-03-25,"Paraguay",37,3,0,34
2020-03-25,"Peru",480,9,1,470
2020-03-25,"Philippines",636,38,26,572
2020-03-25,"Poland",1051,14,7,1030
2020-03-25,"Portugal",2995,43,22,2930
2020-03-25,"Qatar",537,0,41,496
2020-03-25,"Romania",906,17,86,803
2020-03-25,"Russia",658,3,29,626
2020-03-25,"Rwanda",41,0,0,41
2020-03-25,"Saint Kitts and Nevis",2,0,0,2
2020-03-25,"Saint Lucia",3,0,0,3
2020-03-25,"Saint Vincent and the Grenadines",1,0,0,1
2020-03-25,"San Marino",208,21,4,183
2020-03-25,"Saudi Arabia",900,2,29,869
2020-03-25,"Senegal",99,0,9,90
2020-03-25,"Serbia",384,4,15,365
2020-03-25,"Seychelles",7,0,0,7
2020-03-25,"Singapore",631,2,160,469
2020-03-25,"Slovakia",216,0,7,209
2020-03-25,"Slovenia",528,5,10,513
2020-03-25,"Somalia",1,0,0,1
2020-03-25,"South Africa",709,0,12,697
2020-03-25,"South Korea",9137,126,3730,5281
2020-03-25,"Spain",49515,3647,5367,40501
2020-03-25,"Sri Lanka",102,0,3,99
2020-03-25,"Sudan",3,1,0,2
2020-03-25,"Suriname",8,0,0,8
2020-03-25,"Sweden",2526,62,16,2448
2020-03-25,"Switzerland",10897,153,131,10613
2020-03-25,"Syria",5,0,0,5
2020-03-25,"Taiwan",235,2,29,204
2020-03-25,"Tanzania",12,0,0,12
2020-03-25,"Thailand",934,4,70,860
2020-03-25,"Timor-Leste",1,0,0,1
2020-03-25,"Togo",23,0,1,22
2020-03-25,"Trinidad and Tobago",60,1,0,59
2020-03-25,"Tunisia",173,5,2,166
2020-03-25,"Turkey",2433,59,26,2348
2020-03-25,"Uganda",14,0,0,14
2020-03-25,"UK",9640,466,140,9034
2020-03-25,"Ukraine",145,5,1,139
2020-03-25,"United Arab Emirates",333,2,52,279
2020-03-25,"Uruguay",189,0,0,189
2020-03-25,"US",65778,942,361,64475
2020-03-25,"Uzbekistan",60,0,0,60
2020-03-25,"Venezuela",91,0,15,76
2020-03-25,"Vietnam",141,0,17,124
2020-03-25,"Zambia",12,0,0,12
2020-03-25,"Zimbabwe",3,1,0,2
2020-03-26,"Afghanistan",94,4,2,88
2020-03-26,"Albania",174,6,17,151
2020-03-26,"Algeria",367,25,29,313
2020-03-26,"Andorra",224,3,1,220
2020-03-26,"Angola",4,0,0,4
2020-03-26,"Antigua and Barbuda",7,0,0,7
2020-03-26,"Argentina",502,9,63,430
2020-03-26,"Armenia",290,1,18,271
2020-03-26,"Australia",2810,13,172,2625
2020-03-26,"Austria",6909,49,112,6748
2020-03-26,"Azerbaijan",122,3,15,104
2020-03-26,"Bahamas",9,0,1,8
2020-03-26,"Bahrain",458,4,204,250
2020-03-26,"Bangladesh",44,5,11,28
2020-03-26,"Barbados",18,0,0,18
2020-03-26,"Belarus",86,0,29,57
2020-03-26,"Belgium",6235,220,675,5340
2020-03-26,"Belize",2,0,0,2
2020-03-26,"Benin",6,0,0,6
2020-03-26,"Bhutan",2,0,0,2
2020-03-26,"Bolivia",43,0,0,43
2020-03-26,"Bosnia and Herzegovina",191,3,2,186
2020-03-26,"Brazil",2985,77,6,2902
2020-03-26,"Brunei",114,0,5,109
2020-03-26,"Bulgaria",264,3,8,253
2020-03-26,"Burkina Faso",152,7,10,135
2020-03-26,"Cabo Verde",4,1,0,3
2020-03-26,"Cambodia",96,0,10,86
2020-03-26,"Cameroon",75,1,2,72
2020-03-26,"Canada",4042,38,184,3820
2020-03-26,"Central African Republic",3,0,0,3
2020-03-26,"Chad",3,0,0,3
2020-03-26,"Chile",1306,4,22,1280
2020-03-26,"China",81782,3291,74181,4310
2020-03-26,"Colombia",491,6,8,477
2020-03-26,"Congo (Brazzaville)",4,0,0,4
2020-03-26,"Congo (Kinshasa)",51,3,0,48
2020-03-26,"Costa Rica",231,2,2,227
2020-03-26,"Croatia",495,3,22,470
2020-03-26,"Cuba",67,2,1,64
2020-03-26,"Cyprus",146,3,4,139
2020-03-26,"Czech Republic",1925,9,10,1906
2020-03-26,"Denmark",2023,41,50,1932
2020-03-26,"Djibouti",11,0,0,11
2020-03-26,"Dominica",11,0,0,11
2020-03-26,"Dominican Republic",488,10,3,475
2020-03-26,"Ecuador",1403,34,3,1366
2020-03-26,"Egypt",495,24,102,369
2020-03-26,"El Salvador",13,0,0,13
2020-03-26,"Equatorial Guinea",12,0,0,12
2020-03-26,"Eritrea",6,0,0,6
2020-03-26,"Estonia",538,1,8,529
2020-03-26,"Eswatini",6,0,0,6
2020-03-26,"Ethiopia",12,0,0,12
2020-03-26,"Fiji",5,0,0,5
2020-03-26,"Finland",958,5,10,943
2020-03-26,"France",29551,1698,4955,22898
2020-03-26,"Gabon",7,1,0,6
2020-03-26,"Gambia",3,1,0,2
2020-03-26,"Georgia",79,0,11,68
2020-03-26,"Germany",43938,267,5673,37998
2020-03-26,"Ghana",132,4,1,127
2020-03-26,"Greece",892,26,36,830
2020-03-26,"Grenada",7,0,0,7
2020-03-26,"Guatemala",25,1,4,20
2020-03-26,"Guinea",4,0,0,4
2020-03-26,"Guinea-Bissau",2,0,0,2
2020-03-26,"Guyana",5,1,0,4
2020-03-26,"Haiti",8,0,0,8
2020-03-26,"Holy See",4,0,0,4
2020-03-26,"Honduras",52,1,0,51
2020-03-26,"Hungary",261,10,28,223
2020-03-26,"Iceland",802,2,82,718
2020-03-26,"India",727,20,45,662
2020-03-26,"Indonesia",893,78,35,780
2020-03-26,"Iran",29406,2234,10457,16715
2020-03-26,"Iraq",382,36,105,241
2020-03-26,"Ireland",1819,19,5,1795
2020-03-26,"Israel",2693,8,68,2617
2020-03-26,"Italy",80539,8165,10361,62013
2020-03-26,"Ivory Coast",96,0,3,93
2020-03-26,"Jamaica",26,1,2,23
2020-03-26,"Japan",1387,47,359,981
2020-03-26,"Jordan",212,0,1,211
2020-03-26,"Kazakhstan",111,1,2,108
2020-03-26,"Kenya",31,1,1,29
2020-03-26,"Kosovo",71,1,0,70
2020-03-26,"Kuwait",208,0,49,159
2020-03-26,"Kyrgyzstan",44,0,0,44
2020-03-26,"Laos",6,0,0,6
2020-03-26,"Latvia",244,0,1,243
2020-03-26,"Lebanon",368,6,23,339
2020-03-26,"Liberia",3,0,0,3
2020-03-26,"Libya",1,0,0,1
2020-03-26,"Liechtenstein",56,0,0,56
2020-03-26,"Lithuania",299,4,1,294
2020-03-26,"Luxembourg",1453,9,6,1438
2020-03-26,"Madagascar",23,0,0,23
2020-03-26,"Malaysia",2031,23,215,1793
2020-03-26,"Maldives",13,0,8,5
2020-03-26,"Mali",4,0,0,4
2020-03-26,"Malta",134,0,2,132
2020-03-26,"Mauritania",3,0,0,3
2020-03-26,"Mauritius",81,2,0,79
2020-03-26,"Mexico",475,6,4,465
2020-03-26,"Moldova",177,1,2,174
2020-03-26,"Monaco",33,0,1,32
2020-03-26,"Mongolia",11,0,0,11
2020-03-26,"Montenegro",69,1,0,68
2020-03-26,"Morocco",275,11,8,256
2020-03-26,"Mozambique",7,0,0,7
2020-03-26,"Namibia",8,0,2,6
2020-03-26,"Nepal",3,0,1,2
2020-03-26,"Netherlands",7468,435,6,7027
2020-03-26,"New Zealand",283,0,27,256
2020-03-26,"Nicaragua",2,0,0,2
2020-03-26,"Niger",10,1,0,9
2020-03-26,"Nigeria",65,1,2,62
2020-03-26,"North Macedonia",201,3,3,195
2020-03-26,"Norway",3369,14,6,3349
2020-03-26,"Oman",109,0,23,86
2020-03-26,"Pakistan",1201,9,21,1171
2020-03-26,"Palestine",84,1,17,66
2020-03-26,"Panama",558,8,2,548
2020-03-26,"Papua New Guinea",1,0,0,1
2020-03-26,"Paraguay",41,3,0,38
2020-03-26,"Peru",580,9,14,557
2020-03-26,"Philippines",707,45,28,634
2020-03-26,"Poland",1221,16,7,1198
2020-03-26,"Portugal",3544,60,43,3441
2020-03-26,"Qatar",549,0,43,506
2020-03-26,"Romania",1029,23,94,912
2020-03-26,"Russia",840,3,38,799
2020-03-26,"Rwanda",50,0,0,50
2020-03-26,"Saint Kitts and Nevis",2,0,0,2
2020-03-26,"Saint Lucia",3,0,0,3
2020-03-26,"Saint Vincent and the Grenadines",1,0,0,1
2020-03-26,"San Marino",208,21,4,183
2020-03-26,"Saudi Arabia",1012,3,33,976
2020-03-26,"Senegal",105,0,9,96
2020-03-26,"Serbia",384,1,0,383
2020-03-26,"Seychelles",7,0,0,7
2020-03-26,"Singapore",683,2,172,509
2020-03-26,"Slovakia",226,0,2,224
2020-03-26,"Slovenia",562,6,10,546
2020-03-26,"Somalia",2,0,0,2
2020-03-26,"South Africa",927,0,12,915
2020-03-26,"South Korea",9241,131,4144,4966
2020-03-26,"Spain",57786,4365,7015,46406
2020-03-26,"Sri Lanka",106,0,7,99
2020-03-26,"Sudan",3,1,0,2
2020-03-26,"Suriname",8,0,0,8
2020-03-26,"Sweden",2840,77,16,2747
2020-03-26,"Switzerland",11811,191,131,11489
2020-03-26,"Syria",5,0,0,5
2020-03-26,"Taiwan",252,2,29,221
2020-03-26,"Tanzania",13,0,0,13
2020-03-26,"Thailand",1045,4,88,953
2020-03-26,"Timor-Leste",1,0,0,1
2020-03-26,"Togo",23,0,1,22
2020-03-26,"Trinidad and Tobago",65,1,0,64
2020-03-26,"Tunisia",197,6,2,189
2020-03-26,"Turkey",3629,75,26,3528
2020-03-26,"Uganda",14,0,0,14
2020-03-26,"UK",11812,580,150,11082
2020-03-26,"Ukraine",196,5,1,190
2020-03-26,"United Arab Emirates",333,2,52,279
2020-03-26,"Uruguay",217,0,0,217
2020-03-26,"US",83836,1209,681,81946
2020-03-26,"Uzbekistan",75,0,0,75
2020-03-26,"Venezuela",107,0,15,92
2020-03-26,"Vietnam",153,0,20,133
2020-03-26,"Zambia",16,0,0,16
2020-03-26,"Zimbabwe",3,1,0,2
2020-03-27,"Afghanistan",110,4,2,104
2020-03-27,"Albania",186,8,31,147
2020-03-27,"Algeria",409,26,29,354
2020-03-27,"Andorra",267,3,1,263
2020-03-27,"Angola",4,0,0,4
2020-03-27,"Antigua and Barbuda",7,0,0,7
2020-03-27,"Argentina",589,13,72,504
2020-03-27,"Armenia",329,1,28,300
2020-03-27,"Australia",3143,13,194,2936
2020-03-27,"Austria",7657,58,225,7374
2020-03-27,"Azerbaijan",165,3,15,147
2020-03-27,"Bahamas",10,0,1,9
2020-03-27,"Bahrain",466,4,227,235
2020-03-27,"Bangladesh",48,5,11,32
2020-03-27,"Barbados",24,0,0,24
2020-03-27,"Belarus",94,0,32,62
2020-03-27,"Belgium",7284,289,858,6137
2020-03-27,"Belize",2,0,0,2
2020-03-27,"Benin",6,0,0,6
2020-03-27,"Bhutan",3,0,0,3
2020-03-27,"Bolivia",61,0,0,61
2020-03-27,"Bosnia and Herzegovina",237,4,5,228
2020-03-27,"Brazil",3417,92,6,3319
2020-03-27,"Brunei",115,0,11,104
2020-03-27,"Bulgaria",293,3,9,281
2020-03-27,"Burkina Faso",180,9,12,159
2020-03-27,"Burma",8,0,0,8
2020-03-27,"Cabo Verde",5,1,0,4
2020-03-27,"Cambodia",99,0,11,88
2020-03-27,"Cameroon",91,2,2,87
2020-03-27,"Canada",4682,54,256,4372
2020-03-27,"Central African Republic",3,0,0,3
2020-03-27,"Chad",3,0,0,3
2020-03-27,"Chile",1610,5,43,1562
2020-03-27,"China",81897,3296,74720,3881
2020-03-27,"Colombia",539,6,10,523
2020-03-27,"Congo (Brazzaville)",4,0,0,4
2020-03-27,"Congo (Kinshasa)",51,3,2,46
2020-03-27,"Costa Rica",263,2,3,258
2020-03-27,"Croatia",586,3,37,546
2020-03-27,"Cuba",80,2,4,74
2020-03-27,"Cyprus",162,5,15,142
2020-03-27,"Czech Republic",2279,9,11,2259
2020-03-27,"Denmark",2200,52,57,2091
2020-03-27,"Djibouti",12,0,0,12
2020-03-27,"Dominica",11,0,0,11
2020-03-27,"Dominican Republic",581,20,3,558
2020-03-27,"Ecuador",1595,36,3,1556
2020-03-27,"Egypt",536,30,116,390
2020-03-27,"El Salvador",13,0,0,13
2020-03-27,"Equatorial Guinea",12,0,0,12
2020-03-27,"Eritrea",6,0,0,6
2020-03-27,"Estonia",575,1,11,563
2020-03-27,"Eswatini",9,0,0,9
2020-03-27,"Ethiopia",16,0,0,16
2020-03-27,"Fiji",5,0,0,5
2020-03-27,"Finland",1041,7,10,1024
2020-03-27,"France",33402,1997,5707,25698
2020-03-27,"Gabon",7,1,0,6
2020-03-27,"Gambia",3,1,0,2
2020-03-27,"Georgia",83,0,14,69
2020-03-27,"Germany",50871,342,6658,43871
2020-03-27,"Ghana",137,4,2,131
2020-03-27,"Greece",966,28,52,886
2020-03-27,"Grenada",7,0,0,7
2020-03-27,"Guatemala",28,1,4,23
2020-03-27,"Guinea",8,0,0,8
2020-03-27,"Guinea-Bissau",2,0,0,2
2020-03-27,"Guyana",5,1,0,4
2020-03-27,"Haiti",8,0,0,8
2020-03-27,"Holy See",4,0,0,4
2020-03-27,"Honduras",68,1,0,67
2020-03-27,"Hungary",300,10,34,256
2020-03-27,"Iceland",890,2,97,791
2020-03-27,"India",887,20,73,794
2020-03-27,"Indonesia",1046,87,46,913
